TITLE = CRM_v38h_DDES_dt100_ldDLR_CFL2_eigval015_pswitch1_tau2017_2 results
VARIABLES = "sample" "time" "a01" "a02" "a03" "a04" "a05" "a06" "a07" "a08" "a09" "a10"
ZONE T = "CRM_v38h_DDES_dt100_ldDLR_CFL2_eigval015_pswitch1_tau2017_2 results"
1.000000000000000000e+01 3.634756326530612092e-01 2.902169304469547569e+03 1.182127765786187865e+03 1.262621552265500668e+03 1.426230414835981037e+03 -6.538278902120555358e+02 8.240047751881994600e+02 -1.656827284804811597e+03 -6.871353359692209324e+02 -6.339781769375340446e+02 -1.066114887291894775e+03
1.100000000000000000e+01 3.638287959183673093e-01 3.235267343558273751e+03 6.465276410203914565e+02 9.198423276526874588e+02 1.816352751247006381e+03 5.349277814307401968e+01 6.713170965095953306e+02 -1.771682895576081137e+03 -1.780495724255221717e+02 -1.425723732800335711e+03 -1.525153298298816480e+03
1.200000000000000000e+01 3.641819591836734649e-01 3.179282648406074713e+03 1.357472429391672222e+02 8.000207807534947051e+02 2.076138712886111534e+03 3.776892039883156258e+02 6.269557441916841753e+02 -1.664283020898881659e+03 6.590579391844897827e+02 -1.967749077900749853e+03 -9.522619809325913138e+02
1.300000000000000000e+01 3.645351224489795650e-01 2.941164560332812471e+03 6.128497241238699189e+01 5.740138658790788213e+02 2.467942808818962931e+03 6.512337827769581509e+02 5.723250591939684000e+02 -6.419150848361567796e+02 1.438773096752036963e+03 -1.567557717292042526e+03 7.566582766950126882e+00
1.400000000000000000e+01 3.648882857142857206e-01 2.703708593326161463e+03 -7.273595333028919185e+01 9.002139119024573688e+01 2.678821735327199349e+03 4.293235137754047059e+02 8.328140955051378569e+02 2.859009360292259885e+02 1.628467732540850648e+03 -8.573677014608607578e+02 9.935371130113791196e+02
1.500000000000000000e+01 3.652414489795918207e-01 2.685787834666146409e+03 -3.783804113403657539e+02 -4.486103591586497714e+02 2.481917335265843121e+03 2.223564740180548824e+02 1.028455077001147629e+03 1.163175925567831428e+03 1.611570744734584878e+03 -9.033774248713943678e+01 1.601393173109201371e+03
1.600000000000000000e+01 3.655946122448979763e-01 2.637353012589468108e+03 -9.509155762750984877e+02 -1.103254184226946109e+03 2.261430050292667147e+03 1.448589955686039161e+02 9.022608126680298710e+02 1.655301041687590441e+03 1.013574888222648951e+03 3.362774523391213393e+02 1.721158658400856666e+03
1.700000000000000000e+01 3.659477755102040764e-01 2.580427972692310959e+03 -1.539545607474243980e+03 -1.647215366842013054e+03 1.549298246652132775e+03 1.133644632333589755e+02 5.642216786211463386e+02 1.638226913924440396e+03 3.471773425126277743e+02 7.038501358487136486e+02 1.028293504515763516e+03
1.800000000000000000e+01 3.663009387755101764e-01 2.530145595963621872e+03 -1.874237192621835220e+03 -1.913619932353877175e+03 8.647048284030986451e+02 3.971936684905355150e+02 2.360213277615804373e+02 1.437023546661147293e+03 -1.930830645545426592e+02 8.086837373264932012e+02 1.465019748111054412e+02
1.900000000000000000e+01 3.666541020408163321e-01 2.622654402186658899e+03 -2.156182410687570155e+03 -2.061850575232677329e+03 2.497990453635899257e+02 7.660612082224668029e+02 -1.315542434889769652e+01 1.208318738886749543e+03 -4.996964590363891148e+02 7.960058786982525589e+02 -9.211613167249427079e+02
2.000000000000000000e+01 3.670072653061224321e-01 2.787671606399749635e+03 -2.241110246277997248e+03 -2.096119210014811415e+03 -4.832708071334962483e+02 1.022862142416691654e+03 1.831421056608008939e+02 1.002485202128569199e+03 -7.476710269900073627e+02 7.306189803513660763e+02 -1.439074382730960224e+03
2.100000000000000000e+01 3.673604285714285878e-01 2.852835322687498774e+03 -2.527960161384175990e+03 -1.892216557789485478e+03 -1.351843473889981851e+03 1.087176799398607727e+03 2.652840078514107631e+02 7.306963897050897003e+02 -1.167779899663667493e+03 7.057773995329743002e+02 -1.436377296237176779e+03
2.200000000000000000e+01 3.677135918367346878e-01 2.462257974947051025e+03 -2.925038201761073651e+03 -1.379807613567641511e+03 -2.138577445632927265e+03 9.844607006317471587e+02 2.954326262225480377e+02 1.380560579520387421e+02 -1.462085681709255596e+03 5.850411026657701541e+02 -7.275083103202848633e+02
2.300000000000000000e+01 3.680667551020407879e-01 1.849622385040383506e+03 -3.205317166650672334e+03 -6.268697564246555203e+02 -2.806938057282540740e+03 9.018105322620237985e+02 2.327420382744278982e+02 -3.796112834290944420e+02 -1.242350523298802955e+03 8.332689897394264023e+00 1.196288796607240528e+02
2.400000000000000000e+01 3.684199183673469435e-01 1.218038982955093161e+03 -3.532061925996828450e+03 2.224079055097291757e+02 -3.146414213663854298e+03 7.102294662475469522e+02 -3.035308614799060933e+01 -7.902066479660832101e+02 -5.456488079429257141e+02 -5.577915011394086378e+02 8.707539947950540409e+02
2.500000000000000000e+01 3.687730816326530436e-01 4.865813852934449528e+02 -3.474205031436692025e+03 1.060428436314015698e+03 -3.077551821528549681e+03 3.773461044702175400e+02 -2.376143798793613655e+02 -1.014491152145603110e+03 2.469773455298901013e+02 -7.721724684277103279e+02 1.392746691483962650e+03
2.600000000000000000e+01 3.691262448979591992e-01 -1.002166710025938983e+02 -3.601932863464453021e+03 1.889494157306463876e+03 -2.612396117182148373e+03 -1.640283084623254695e+01 -6.617281678323042797e+02 -9.893498348465116123e+02 8.390566025048852907e+02 -8.132397247508711189e+02 1.412615035990679189e+03
2.700000000000000000e+01 3.694794081632652993e-01 -8.420987065125402751e+02 -3.785273468052532280e+03 2.432440842474461533e+03 -1.774474251699209162e+03 -7.111023607529565425e+02 -9.807315519985155561e+02 -6.492849776063593481e+02 1.299981028286165611e+03 -6.594279473249853254e+02 6.950873354226897618e+02
2.800000000000000000e+01 3.698325714285713994e-01 -1.594682894142506029e+03 -3.523806237474942463e+03 2.611480284544434653e+03 -5.286797429684283998e+02 -1.182999816634194076e+03 -1.060785233909707813e+03 -5.662312091516437107e+01 1.480281854373761462e+03 -4.538361999512758302e+02 -5.673207437750482995e+02
2.900000000000000000e+01 3.701857346938775550e-01 -2.276365180873336158e+03 -3.387579232999265514e+03 2.383918901752980673e+03 6.629899874828383872e+02 -1.478288786891248947e+03 -8.332422544941747447e+02 6.408943923973072287e+02 1.236169937433519408e+03 1.148630164952288624e+02 -1.523775992063660169e+03
3.000000000000000000e+01 3.705388979591836551e-01 -3.060896996063511779e+03 -3.139688216506317531e+03 1.762071287392059730e+03 1.610221562045195697e+03 -1.779801432370134307e+03 -3.063030039641947724e+02 1.117613554181786640e+03 6.314400928488366844e+02 7.354408966720872058e+02 -1.701784220464988721e+03
3.100000000000000000e+01 3.708920612244898107e-01 -3.542611729318169637e+03 -2.630696264551285367e+03 9.956315157423565552e+02 2.183413149967404934e+03 -1.814674304759616689e+03 4.992820337474881853e+01 1.038668221147060649e+03 -2.837294086294726299e+02 1.020784063422419877e+03 -9.747790683275757146e+02
3.200000000000000000e+01 3.712452244897959108e-01 -3.714731801802362952e+03 -1.971935388340681811e+03 5.757286357503868146e+01 2.294267376998642703e+03 -1.309753094215314604e+03 -2.942113250343147968e+01 3.123466070067923965e+02 -1.268080722476599476e+03 7.245918657769801712e+02 2.774014046229122528e+02
3.300000000000000000e+01 3.715983877551020109e-01 -3.862753565419884126e+03 -1.461302238600507962e+03 -6.649159748615934404e+02 2.286445842141959929e+03 -6.376086764420427926e+02 -2.506348668679701319e+01 -1.979001867477371945e+02 -1.939520346727521883e+03 1.378061648699460306e+02 1.312773849459470512e+03
3.400000000000000000e+01 3.719515510204081665e-01 -3.899992593261544243e+03 -9.831689789151165542e+02 -1.376253276724468378e+03 2.098861521714967694e+03 9.620990054153338633e+01 -1.247689587453067332e+02 -7.204175378637589802e+02 -2.091434054263612325e+03 -6.017610259447266117e+02 1.482651894961289372e+03
3.500000000000000000e+01 3.723047142857142666e-01 -3.852323155233304078e+03 -4.966837885420144403e+02 -2.060614839191594001e+03 1.703385984293554429e+03 8.455729951471626009e+02 -3.663909705253295783e+02 -1.316328714839949043e+03 -1.512444548986364225e+03 -8.668984741793218518e+02 8.007731769993595208e+02
3.600000000000000000e+01 3.726578775510204222e-01 -3.569293611713830160e+03 7.449928763508924590e+01 -2.675493991364205613e+03 9.721640449494807399e+02 1.248472394817051281e+03 -4.364805144371122765e+02 -1.880603342552127515e+03 -3.008623392101972058e+02 -4.649153236962815186e+02 -1.551313547561160533e+02
3.700000000000000000e+01 3.730110408163265223e-01 -3.216764393939345609e+03 5.834713357110797460e+02 -2.946046522574182291e+03 1.908091939908889145e+01 1.136903003047601942e+03 7.344258566038405434e+01 -2.161906266178267742e+03 9.311302775347853640e+02 1.631499158064297035e+02 -6.755049077919954925e+02
3.800000000000000000e+01 3.733642040816326224e-01 -2.850798225449685560e+03 1.101375156608426551e+03 -2.676477899614012131e+03 -9.429651065679868225e+02 9.032166483403211714e+02 8.619589638285834781e+02 -1.770099006607821138e+03 1.693784532545364755e+03 7.185161922054503520e+02 -7.255827773542658861e+02
3.900000000000000000e+01 3.737173673469387780e-01 -2.504404352613841638e+03 1.573795875621397499e+03 -1.831050538475899202e+03 -1.649886075324239300e+03 4.044950955032211937e+02 1.788384222168176393e+03 -9.701157707295482169e+02 1.923754005298656921e+03 1.012013270570454893e+03 -4.421584635792576705e+02
4.000000000000000000e+01 3.740705306122448781e-01 -2.359983736043841873e+03 1.821625681722502577e+03 -8.074714656029103708e+02 -1.904391309253340751e+03 -3.792157526037676689e+02 2.704715220794471861e+03 -9.491116828086687462e+01 1.540350240325113646e+03 7.896367447453056911e+02 5.325687372935412611e+00
4.100000000000000000e+01 3.744236938775510337e-01 -2.257474946483997428e+03 1.970991283331473596e+03 2.978707029237941697e+02 -1.801376693904635431e+03 -6.578706822516063539e+02 3.197413265270053216e+03 9.439222079553668436e+02 7.221507386276275611e+02 9.827938806057598242e+01 1.916736923019553842e+02
4.200000000000000000e+01 3.747768571428571338e-01 -2.247042926470609927e+03 2.161119609509928068e+03 1.235740525856662089e+03 -1.436266846704170575e+03 -2.287773110882299932e+02 2.816791031389665932e+03 1.872250451729169981e+03 -1.823539681987982988e+02 -6.543606848903825721e+02 8.069038309019532562e+01
4.300000000000000000e+01 3.751300204081632894e-01 -2.109344009202493908e+03 2.372587140555389851e+03 1.813488812679306193e+03 -1.121139167040072607e+03 7.256491415065938781e+02 1.739987473691246578e+03 1.922376117297053725e+03 -1.050288134100379466e+03 -1.232237984317658857e+03 -9.893063762542944062e+01
4.400000000000000000e+01 3.754831836734693895e-01 -1.636448395148710006e+03 2.355700537382944731e+03 2.152225494261306267e+03 -6.643247060595394942e+02 1.613852579022541249e+03 5.920592046169176683e+02 1.578396174332126975e+03 -1.334309860871037017e+03 -1.417513571807790868e+03 -2.636506014824141175e+02
4.500000000000000000e+01 3.758363469387754896e-01 -1.136518614901451883e+03 2.316969987329336618e+03 2.381885350032799124e+03 -1.955747772983933999e+02 2.323332477611095783e+03 -5.634930588320689822e+02 1.160412950197001010e+03 -1.070104707116960526e+03 -9.810415807548283738e+02 -4.613202705437316808e+02
4.600000000000000000e+01 3.761895102040816452e-01 -7.319118957748850107e+02 2.265181284037912974e+03 2.409509670321545400e+03 1.198364630386952854e+02 2.768906440302030205e+03 -1.406112920823575450e+03 6.127295702514627465e+02 -4.174142214273415448e+02 7.364976672104481281e+01 -2.623053527945555174e+02
4.700000000000000000e+01 3.765426734693877453e-01 -3.110702800450376344e+02 2.156515294775589609e+03 2.277729153262804630e+03 3.949014715399483748e+02 2.702919248370060814e+03 -1.861557435721790398e+03 7.666400662459959392e+01 2.428916922194142956e+02 1.304339989892408312e+03 6.190389525309377206e+01
4.800000000000000000e+01 3.768958367346939009e-01 -3.842869150056385052e+01 2.013066419954979210e+03 1.880772007123013282e+03 7.031252440413309159e+02 2.201538637294749151e+03 -1.844988963111131397e+03 -3.258290931650792004e+02 7.836935164481579932e+02 2.150762170977666756e+03 3.165961713343763222e+02
4.900000000000000000e+01 3.772490000000000010e-01 1.427181379549177791e+02 1.816421711209113028e+03 1.406212286856506125e+03 9.737226782245195409e+02 1.527247484643636199e+03 -1.460246002018080617e+03 -4.606149409411738134e+02 1.151022014046593313e+03 2.102625109538138531e+03 4.723967219584286568e+02
